"","pre_full","post_full","full_var_psu","full_var_stratum","religion","age_election_day","marriage","educ","race_ethnicity","gender","income","poli_party_reg","poli_party_self_7pt","lib_con_7pt","pres_vote","harris_thermometer_pre","trump_thermometer_pre","biden_thermometer_pre","vance_thermometer_pre","democrat_thermometer_pre","republican_thermometer_pre","budget_social_security","budget_public_schools","budget_border_security","budget_crime","budget_welfare","budget_highways","budget_aid_poor","budget_environment","colleges_run","dei","abortion","death_penalty","us_world_involvement","international_force","voting_id","voting_felons","journalists","climate_inc_temps","paid_leave","transgender_bathrooms","transgender_sports","lgbt_discrimination","lgbt_adoption","gay_marriage_view","gay_marriage","birthright_citizenship","children_immigrants","mexico_wall","ukraine_russia","israel","palestine_aid","israel_palestine","gaza_protests","political_violence","harris_thermometer_post","trump_thermometer_post","walz_thermometer_post","vance_thermometer_post","biden_thermometer_post","christian_fundamentalists_thermometer","feminists_thermometer","liberals_thermometer","labor_unions_thermometer","big_business_thermometer","conservatives_thermometer","supreme_court_thermometer","lgbt_thermometer","congress_thermometer","muslims_thermometer","christians_thermometer","maga_thermometer","jews_thermometer","police_thermometer","transgender_thermometer","blm_thermometer","nra_thermometer","fbi_thermometer","rural_thermometer","planned_parenthood_thermometer","import_limits","immigration_levels","immigration_jobs","immigration_crime","immigration_citizenship","immigration_economy","immigration_customs","hiring_black","affirmative_action","gov_involvement","gov_regulation","income_inequality","equal_opportunity","gender_roles","budget_deficit","tax_millionaires","vaccines_schools","climate_temps","climate_regulate_emissions","gun_difficulty","gun_background_checks","gun_ban_assault_rifles","opioid_epidemic","police_force","free_trade","diversity","federal_min_wage","budget_healthcare","vaccines","sexual_harassment","transgender_military","china_threat","russia_threat","mexico_threat","iran_threat","japan_threat","israel_threat","asian_thermometer","hispanic_thermometer","black_thermometer","illegal_immigrant_thermometer","white_thermometer"
"1",0.911626465577525,0.916576785186282,2,90,2,50,1,4,3,1,5,2,7,6,2,0,100,0,100,0,85,1,3,1,1,5,1,3,5,7,7,5,1,3,3,1,7,6,5,7,7,1,1,6,3,-1,6,1,1,1,1,7,3,7,1,0,85,0,85,0,85,30,40,30,70,70,50,85,50,85,85,70,85,85,60,0,60,85,100,30,2,3,1,1,3,3,3,4,5,4,7,7,5,4,2,2,7,1,7,3,4,7,1,2,2,4,1,6,6,5,4,5,3,1,5,4,1,85,85,60,0,70
"2",2.8563553988676,2.76757820417951,2,107,12,41,1,3,4,2,5,5,4,4,-1,50,50,50,0,10,10,1,1,3,3,3,3,3,3,4,4,4,1,2,3,3,4,4,4,2,4,3,1,1,1,-1,4,5,4,4,4,4,8,4,1,50,50,30,30,50,0,50,0,50,50,0,0,50,0,70,50,50,70,50,50,50,50,50,50,70,3,4,3,2,1,4,3,4,5,5,5,6,3,4,3,1,1,3,4,3,2,6,4,1,4,3,1,4,4,3,4,4,4,2,3,2,3,50,50,50,30,50
"3",1.02500328973587,1.05089178690086,1,122,12,44,1,3,1,2,5,-1,1,2,1,90,0,70,0,75,0,2,1,4,3,1,3,1,1,4,4,4,4,3,4,6,1,7,1,1,1,7,1,1,-1,1,7,6,7,1,7,1,4,2,1,85,0,100,0,90,0,100,80,80,0,0,0,100,0,100,15,0,100,15,100,100,0,50,50,80,4,1,4,4,1,1,3,2,2,5,2,6,1,4,4,1,1,5,1,1,1,1,1,4,4,1,1,1,1,5,1,3,5,1,3,1,3,90,90,90,90,40
"4",0.332009145773683,0.329339487342456,2,110,2,45,1,3,4,1,3,2,6,99,-1,50,70,0,70,70,85,3,1,2,2,3,3,3,3,2,6,2,1,3,1,2,2,2,6,1,2,7,1,2,1,-1,6,6,2,6,7,7,8,4,3,85,-9,50,50,70,50,60,50,70,70,70,85,40,70,40,50,50,40,85,50,30,70,85,70,85,4,3,4,1,3,3,4,2,4,2,4,4,3,4,2,3,1,4,2,3,1,2,6,4,2,3,1,4,4,3,4,4,4,2,3,1,2,50,60,50,30,50
"5",0.311692781305536,0.285765433367969,1,104,12,80,3,5,1,1,3,4,5,4,2,5,60,10,70,5,10,1,5,1,1,3,1,3,1,7,6,2,2,2,4,1,2,3,1,4,7,1,2,5,3,-1,2,4,2,4,6,4,4,4,5,0,60,0,20,0,0,0,0,50,0,0,30,0,10,0,10,0,0,70,0,0,60,0,90,0,1,5,1,1,2,4,4,3,4,1,7,4,2,4,1,2,7,2,7,2,1,7,1,4,7,5,1,7,7,3,7,4,3,4,4,4,4,50,50,50,0,50
"6",0.640028441175815,0.617157110058084,2,118,1,75,4,3,1,2,3,-1,3,4,-1,85,0,85,0,85,15,1,2,2,2,3,1,2,1,4,4,4,2,3,4,3,4,6,1,4,4,4,1,2,1,-1,4,5,6,1,4,3,4,5,1,85,0,70,15,70,-9,60,60,60,60,40,15,70,70,50,85,0,70,85,70,60,30,85,70,85,2,3,3,3,3,4,4,3,4,1,4,4,1,4,3,1,1,5,1,1,1,1,4,3,4,3,1,3,1,3,4,5,5,2,5,3,2,50,-9,-9,40,85
"7",0.357761556791879,0.375278324005301,1,88,12,41,1,3,1,2,3,-1,4,4,2,0,0,0,0,0,0,1,1,1,3,1,1,2,3,6,4,4,1,3,3,1,1,4,2,1,4,4,2,1,-1,1,2,5,1,2,2,2,4,4,2,0,100,0,100,0,50,50,60,70,50,50,70,60,70,50,60,85,50,70,50,50,85,60,100,100,1,5,1,1,3,3,4,4,5,4,6,7,1,1,3,1,4,5,1,1,1,7,1,3,1,1,1,1,1,4,7,4,4,4,4,4,4,50,50,50,-9,50
"8",0.609116113999598,0.711054541566504,2,118,11,49,1,3,1,2,2,-1,6,99,-1,100,0,100,50,50,50,1,3,3,1,1,4,1,3,4,4,1,1,1,3,4,2,4,4,1,4,4,2,2,-1,4,4,5,4,7,4,4,8,4,1,50,50,50,-9,50,50,50,-9,50,50,-9,50,50,50,50,100,-9,50,100,50,-9,50,100,50,100,2,5,1,1,2,7,5,4,6,6,4,6,1,4,1,2,1,3,1,1,1,1,1,3,4,3,1,4,4,3,4,3,3,3,5,3,3,0,0,0,0,100
"9",3.25531270221879,3.15888650634504,2,122,12,45,6,2,3,1,1,1,3,99,-1,30,0,0,50,50,50,1,1,2,4,3,1,3,3,7,2,4,4,2,3,4,1,1,4,2,7,1,2,2,-1,2,7,5,6,4,6,6,8,5,1,0,0,0,0,25,0,0,0,50,0,0,50,50,30,0,50,0,0,50,0,0,75,50,50,50,3,5,4,3,3,1,4,3,4,2,7,6,1,4,1,1,1,2,2,2,6,6,4,3,2,3,2,6,4,1,4,5,3,3,1,1,1,50,50,-9,50,50
"10",1.43445968559048,1.33307998409456,1,103,12,41,1,2,3,2,4,1,1,99,-1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,4,6,2,6,6,6,6,6,1,2,-1,6,2,6,6,6,6,6,8,4,1,-9,-9,-9,-9,-9,50,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2,5,3,6,3,3,2,2,6,4,6,4,4,4,3,3,4,3,6,2,6,6,6,3,4,3,1,4,6,5,6,3,3,3,3,3,3,50,50,50,50,50
"11",1.1361342090642,1.15958141025236,1,88,11,59,1,2,1,1,5,-1,2,4,1,85,0,40,30,70,40,3,1,2,1,4,3,3,1,4,4,3,2,3,3,2,4,4,3,3,6,2,1,1,-1,1,6,6,2,4,4,4,8,4,1,60,0,70,0,40,50,85,100,70,50,40,40,100,40,0,100,0,50,100,50,0,0,85,100,100,4,5,4,2,3,3,3,3,5,6,4,1,4,4,3,3,1,5,1,1,1,1,1,3,4,3,2,2,1,3,2,5,5,2,2,5,5,50,50,50,50,50
"12",0.951185464175827,0.896390233443025,2,119,11,34,6,2,1,2,1,-1,5,5,-1,0,100,0,0,0,85,1,3,2,3,2,3,1,1,5,4,4,1,2,1,4,4,4,6,3,7,1,3,2,-1,2,2,2,3,5,4,4,8,4,3,0,100,0,85,0,0,0,0,0,0,60,0,50,0,0,0,100,0,50,0,0,50,50,50,50,2,1,1,1,3,4,5,3,4,5,4,4,2,4,3,3,4,3,4,3,2,4,1,2,4,3,2,2,5,2,6,3,3,3,3,3,3,50,50,50,50,50
"13",0.509619961632675,0.486269169326587,2,102,8,42,1,5,4,1,6,-1,3,4,1,75,0,85,30,60,0,3,2,3,4,3,2,2,1,4,1,3,3,3,3,1,1,7,1,1,7,2,2,3,-1,2,5,4,4,4,7,1,5,1,1,70,0,75,30,100,0,60,60,70,30,40,30,50,30,40,15,0,40,0,50,50,0,40,50,55,3,2,3,3,3,1,3,3,4,1,5,4,1,4,3,3,4,5,1,1,1,1,3,5,4,1,1,2,2,3,4,4,5,3,3,1,2,60,50,50,50,45
"14",0.255958610441237,0.255920366127066,2,107,2,70,1,3,3,1,3,2,7,99,2,0,100,0,90,0,100,1,3,1,1,3,1,2,3,4,4,4,2,3,3,1,2,4,4,1,7,1,1,5,1,-1,1,5,1,6,1,4,8,7,1,0,100,0,100,15,50,40,15,50,50,70,60,50,30,40,100,100,85,90,50,0,100,0,100,50,1,5,2,1,1,5,5,3,7,1,7,6,1,2,1,1,2,3,4,3,2,4,2,3,4,3,4,2,3,1,4,5,5,1,5,3,3,40,50,50,0,50
"15",1.0498282827701,1.04568535788576,1,82,2,58,1,4,1,1,6,4,3,3,1,70,0,70,40,60,30,3,3,3,2,3,2,2,3,2,4,4,3,4,3,6,2,7,4,2,4,3,1,2,-1,1,4,6,4,1,4,2,4,4,1,60,0,70,30,70,30,60,60,70,30,50,30,85,40,70,40,0,70,50,50,50,15,60,40,50,4,3,3,3,1,2,4,4,6,5,4,6,2,4,3,1,1,3,2,1,1,4,4,4,4,1,1,1,1,3,1,2,4,1,3,1,1,100,60,60,60,60
"16",0.5950777493497,0.598576799609847,1,87,2,59,1,4,1,1,5,1,1,3,1,85,0,85,0,85,30,3,3,1,3,3,3,3,1,4,4,3,2,4,3,4,4,7,1,4,4,2,1,1,1,-1,7,6,4,1,4,2,4,4,1,70,0,75,5,52,15,65,60,50,40,35,40,85,55,50,50,10,85,85,85,70,25,70,60,65,2,3,4,4,3,3,3,2,4,5,4,7,2,4,2,1,4,4,2,1,1,1,1,2,2,2,2,4,1,3,2,2,4,1,3,1,2,65,70,70,60,70
"17",0.408505249761505,0.433850492959711,2,100,2,66,1,4,1,2,4,5,2,3,1,70,30,85,15,60,40,3,3,1,3,4,3,3,3,5,6,4,2,3,4,2,3,6,1,4,4,4,1,1,-1,1,6,5,4,1,7,2,4,4,1,85,15,85,15,70,15,40,70,60,30,30,30,50,30,50,85,30,50,70,50,60,0,85,50,85,4,3,4,4,2,2,4,4,6,6,4,5,1,4,2,1,1,4,2,1,1,1,1,3,2,3,1,4,1,5,4,5,5,2,4,1,2,85,50,50,15,-9
"18",2.04366851507188,1.89497947544821,2,86,2,35,6,4,3,1,5,-1,7,6,-1,0,100,0,50,0,90,2,2,1,2,5,3,4,3,6,6,4,3,2,2,1,1,4,4,4,6,1,2,2,-1,2,2,2,2,7,3,3,8,6,3,0,100,0,100,0,85,50,25,40,50,85,50,70,50,50,85,100,85,90,15,25,85,60,100,100,1,5,4,1,3,3,4,4,6,5,5,6,4,4,2,3,2,3,4,3,2,6,4,2,4,3,2,2,4,2,7,4,3,1,3,2,2,50,50,50,0,75
"19",4.59812597662078,4.70932629611087,2,86,11,28,6,5,1,1,5,1,3,99,1,65,0,40,0,40,5,2,1,2,3,1,1,1,1,4,4,4,4,4,3,5,1,7,1,2,3,3,1,1,1,-1,4,6,6,1,7,3,6,4,2,30,0,80,0,20,0,50,40,75,0,15,10,50,10,50,35,0,50,10,50,30,0,10,45,60,4,4,4,4,3,2,4,4,4,2,2,7,2,4,4,1,1,5,1,1,2,4,2,3,4,3,1,1,1,3,1,3,4,1,4,1,4,50,50,50,50,50
"20",0.274423343460776,0.289061966786914,1,100,1,77,1,4,1,1,3,-1,1,2,1,85,15,75,10,65,10,3,2,3,2,2,2,2,3,4,4,4,3,4,4,2,2,4,2,3,3,4,1,2,-1,1,6,6,6,1,4,2,8,4,1,85,0,80,0,75,40,60,60,70,40,45,30,50,50,50,50,10,50,65,50,50,40,60,50,85,3,3,3,6,1,2,4,3,4,4,4,4,2,4,4,1,1,4,1,3,1,4,4,2,1,1,1,4,1,3,4,3,3,2,3,2,3,55,60,50,50,50
"21",0.610570030230383,0.62447603446959,2,111,1,76,3,2,1,2,-9,2,7,6,2,30,85,60,90,30,90,3,1,1,1,3,2,3,1,4,4,2,4,4,2,1,1,4,1,1,7,7,1,6,3,-1,4,5,1,1,1,4,3,4,1,30,100,60,100,50,100,50,50,85,60,100,85,30,85,0,100,85,100,85,30,85,100,85,85,85,1,3,2,2,2,5,4,4,7,6,4,4,1,4,1,1,1,5,1,3,1,4,1,2,2,3,1,4,1,1,4,4,4,2,5,3,1,85,75,85,0,85
"22",0.571080782462578,0.564595414552547,1,96,2,54,1,4,1,1,5,-1,6,5,2,30,65,10,50,15,60,3,3,1,1,4,3,3,3,4,4,4,2,3,4,1,4,6,2,2,4,2,1,1,-1,1,4,5,4,4,4,4,4,4,1,2,71,24,80,1,50,60,40,55,35,45,50,60,35,60,55,40,60,70,50,40,50,55,75,50,2,5,3,2,1,4,2,2,4,1,5,7,2,4,1,1,2,3,2,3,1,2,1,3,2,3,2,5,3,3,2,4,3,2,3,3,1,70,70,70,15,70
"23",0.499468182093289,0.441944417773909,2,117,2,70,1,5,1,1,5,2,5,5,1,75,0,90,10,55,10,3,1,1,3,3,3,2,1,4,4,4,4,4,3,4,2,7,1,4,2,2,1,1,1,-1,4,5,4,1,2,1,8,2,1,70,0,60,10,70,40,70,50,85,45,40,30,50,15,50,50,10,50,40,50,70,10,60,50,65,3,2,4,4,1,2,3,3,2,6,5,7,1,4,3,1,1,5,1,1,1,1,2,3,4,1,1,2,1,4,4,5,5,3,5,1,1,50,50,-9,40,50
"24",0.815838221565779,0.765397941302565,1,117,12,45,1,2,3,1,2,1,2,99,-1,75,0,65,0,65,45,1,1,3,1,3,3,2,2,4,4,4,1,2,3,2,4,4,2,2,4,4,1,1,1,-1,7,6,6,4,4,4,8,4,1,85,0,-9,0,50,-9,85,50,50,50,-9,-9,85,50,85,50,50,85,35,90,85,50,50,50,85,4,4,4,4,1,4,4,1,2,5,5,4,2,4,2,1,4,3,4,1,1,1,1,4,4,3,2,2,4,5,2,3,3,3,3,3,3,75,75,75,70,75
"25",2.2827132510867,2.03313512370978,2,90,11,49,4,2,1,1,5,-1,5,4,-1,0,0,0,0,0,0,5,5,5,5,5,5,5,5,7,7,5,4,1,5,3,3,7,7,4,4,1,2,3,-1,4,1,1,4,7,7,7,8,4,1,0,50,0,50,0,0,50,0,50,50,0,0,50,0,50,50,50,50,0,50,0,50,0,50,50,2,5,1,1,3,2,5,3,4,1,7,4,5,1,1,2,7,1,7,2,7,7,7,4,3,1,4,7,7,3,4,1,1,4,1,1,1,50,50,50,30,50
"26",0.141938562072878,0.137779362204297,2,107,10,50,6,5,1,2,2,1,1,2,1,85,0,100,15,85,15,3,1,1,3,4,1,2,1,2,3,4,2,4,3,2,4,7,1,4,1,5,1,1,1,-1,1,5,7,1,4,3,8,3,1,85,0,70,15,85,0,60,70,60,15,15,15,70,30,40,30,0,70,40,70,60,0,70,60,85,2,5,4,3,3,3,3,3,4,2,4,7,2,4,2,1,1,5,1,1,1,1,1,4,3,2,1,3,1,4,2,5,5,2,4,1,3,40,85,85,15,85
"27",0.370079821176429,0.384519778659991,1,118,1,70,1,4,1,1,5,-1,7,6,2,0,100,0,100,0,85,1,3,1,1,5,3,3,5,6,7,3,1,4,3,1,4,7,6,2,7,1,2,1,1,-1,1,4,1,2,1,7,3,7,1,0,100,0,100,0,60,30,0,40,60,100,70,50,60,15,85,100,100,85,30,0,100,30,100,30,1,5,1,1,2,6,5,4,7,2,7,7,1,4,1,3,1,1,6,3,4,7,1,2,2,3,2,4,1,3,6,5,3,2,5,1,1,70,70,70,-9,70
"28",0.863295175405115,0.817980521562767,2,84,2,64,4,5,1,2,5,2,3,3,1,85,0,80,30,70,30,2,3,3,3,3,2,2,3,4,4,4,4,4,3,6,1,7,1,1,1,4,1,1,1,-1,7,6,7,1,4,1,8,4,1,80,0,90,10,80,50,50,50,70,20,50,40,50,30,50,50,0,50,70,50,50,10,90,90,90,4,3,4,4,1,1,1,3,4,5,4,6,1,4,1,1,1,5,1,1,1,1,1,2,1,1,1,2,1,5,1,2,4,1,2,1,1,50,50,50,40,50
"29",1.52824555975905,1.45208545178987,1,125,11,75,1,3,2,2,6,-1,2,99,1,70,0,50,50,85,40,2,1,5,1,5,5,1,2,3,1,5,3,2,4,2,2,4,6,1,7,2,1,5,3,-1,4,6,6,4,1,6,8,2,1,100,50,50,50,100,70,100,60,60,75,50,70,40,70,70,100,50,85,60,70,70,15,70,50,85,3,2,3,4,1,3,5,4,4,3,2,1,1,3,3,1,4,5,4,1,1,1,1,5,4,1,1,1,6,1,4,1,3,1,1,3,1,50,50,100,50,70
"30",1.33274677863373,1.48639239417862,2,118,9,32,6,5,1,2,4,-1,2,2,1,70,0,60,0,60,10,1,1,3,4,2,3,2,1,4,2,4,4,2,4,7,1,4,1,2,2,7,1,1,1,-1,6,5,7,3,7,3,5,1,1,40,0,70,0,20,0,100,50,100,0,20,10,100,10,100,40,0,100,0,100,100,10,0,80,100,4,3,4,4,3,2,1,2,3,3,4,7,2,4,4,1,3,3,1,1,2,2,4,2,4,1,1,1,1,3,3,3,2,1,2,1,1,100,100,100,100,100
"31",0.308762046517943,0.3118912247241,1,116,9,77,1,5,1,2,3,1,1,1,1,100,0,100,0,85,0,3,1,2,3,1,2,1,1,4,4,4,3,3,4,4,1,6,1,1,1,7,1,1,1,-1,7,6,7,2,4,1,4,4,1,100,0,100,0,100,0,85,85,85,15,15,15,85,40,70,15,0,70,15,85,100,0,50,50,100,3,3,4,4,3,2,3,2,2,3,2,7,1,4,3,1,1,5,1,1,1,1,2,4,2,1,1,1,1,3,1,2,4,1,3,1,2,-9,85,85,85,70
"32",0.305217774721294,0.336148632816547,1,91,1,78,1,4,1,1,5,-1,6,6,2,0,70,0,100,0,50,2,3,2,2,3,2,2,3,7,6,3,4,4,3,1,2,4,4,4,4,1,1,2,-1,2,6,6,1,2,1,7,3,1,1,0,100,15,100,0,70,50,30,60,60,85,85,50,70,50,70,85,100,70,50,0,70,40,70,15,1,2,2,2,1,1,4,3,6,2,5,4,1,2,4,2,4,1,6,3,4,6,1,2,2,3,2,4,2,2,4,4,3,1,4,1,1,85,85,85,30,85
"33",0.362160949649344,NA,1,102,1,41,1,4,1,2,5,-1,7,6,-6,10,70,15,85,15,70,1,1,2,3,5,1,4,3,5,6,2,2,3,3,1,4,4,5,1,7,1,1,1,-1,1,4,5,2,2,1,2,3,6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"34",0.261870111927915,0.261226955838192,1,83,1,52,4,5,1,1,1,2,7,7,2,0,95,0,95,0,30,5,3,1,1,5,2,3,5,6,7,2,1,1,4,1,5,7,4,4,7,1,2,2,2,-1,1,2,1,7,1,2,2,7,1,0,100,0,100,0,50,0,0,0,80,95,95,50,10,50,51,100,50,99,50,0,65,15,100,0,1,5,3,1,2,2,5,4,5,4,7,7,5,2,1,2,5,2,6,2,3,7,1,2,1,3,2,4,3,3,7,5,5,1,5,1,1,50,75,50,25,50
"35",0.532773480390788,0.536079186721811,1,89,12,57,1,4,1,2,5,2,7,6,2,0,100,0,50,15,85,1,1,1,1,3,3,5,5,4,7,4,1,1,3,1,7,4,4,4,7,1,1,1,1,-1,7,1,1,7,2,4,2,4,1,0,85,60,60,0,40,50,30,0,100,70,70,50,60,50,50,70,50,75,50,50,100,60,85,100,3,3,4,1,1,4,5,4,7,5,5,7,5,4,3,1,1,1,4,3,1,4,1,2,7,3,2,4,1,3,4,5,5,5,5,5,2,-9,50,50,0,50
"36",0.18613139037103,0.189112356958707,1,85,12,-2,1,1,1,1,1,-1,7,6,2,0,100,0,95,0,100,3,3,2,2,5,3,5,3,4,4,2,1,2,4,2,5,2,6,5,4,2,3,2,-1,6,6,2,5,6,1,6,8,4,4,0,100,70,75,0,50,10,10,10,80,85,60,50,60,50,50,100,50,85,10,10,100,60,100,50,2,5,3,1,1,4,5,4,5,2,5,4,2,4,1,2,6,1,4,3,2,7,2,2,4,3,3,6,6,4,6,3,3,3,3,3,3,50,50,50,1,50
"37",0.766386488592788,0.779348757211591,2,127,9,42,1,4,1,1,6,-1,3,3,1,80,0,70,25,60,20,3,2,3,3,3,3,3,1,4,4,4,3,3,4,4,2,7,1,4,4,4,1,1,1,-1,4,4,5,2,3,1,4,2,1,70,15,90,25,70,35,55,50,50,50,35,40,55,45,40,45,15,45,60,55,50,25,55,40,60,3,3,4,4,3,2,3,2,4,6,4,4,3,4,3,1,2,3,1,3,3,3,4,2,3,3,1,4,1,3,4,2,3,1,2,1,2,60,65,45,60,60
"38",1.1116339771152,1.03807705618905,2,112,1,46,6,4,4,2,4,2,7,99,2,40,85,15,70,10,90,4,2,1,1,5,3,3,1,4,2,2,3,4,3,1,7,4,2,1,6,4,2,6,2,-1,7,1,1,1,1,6,3,6,1,10,90,50,95,25,50,50,40,85,60,50,75,50,75,50,95,50,90,75,50,50,50,80,50,25,2,2,4,1,1,2,5,3,2,5,4,4,4,4,2,3,4,3,2,1,1,4,1,3,6,2,2,4,6,4,4,4,4,3,4,2,3,85,85,85,10,-9
"39",0.449831664220177,0.41102715723585,1,107,2,74,1,5,1,1,5,-1,3,5,1,100,0,85,10,70,15,3,2,3,3,2,3,2,2,1,4,4,1,3,3,1,4,7,1,2,4,4,1,2,1,-1,7,6,4,1,4,4,4,4,1,70,0,60,85,85,40,70,50,50,70,50,70,60,60,50,70,15,85,85,60,60,40,85,70,85,4,3,3,4,1,2,4,4,4,5,4,2,1,4,4,3,1,3,2,1,1,1,4,2,2,1,2,2,1,3,2,3,5,1,5,1,1,70,70,70,60,70
"40",0.106999461947671,0.0992610703378244,1,101,1,-2,6,5,2,2,-9,-1,1,4,-1,100,0,80,0,85,0,2,1,1,2,2,1,1,1,2,1,4,2,4,3,4,1,7,1,1,2,6,1,1,1,-1,6,6,7,1,3,1,4,1,1,100,0,100,0,90,0,90,85,85,30,0,15,90,40,85,55,0,85,40,90,85,0,50,60,100,4,2,4,4,1,1,3,1,2,6,3,4,1,4,3,1,1,4,1,1,1,1,4,4,2,3,1,2,1,5,1,4,5,1,3,1,2,85,85,90,70,55
"41",1.28417011846531,1.5393051583019,1,108,12,66,6,2,6,1,1,2,3,1,-1,15,40,90,15,70,70,3,3,3,3,3,3,3,3,4,4,3,3,3,5,4,4,4,4,4,4,4,3,4,-1,4,4,4,4,4,4,4,8,4,5,70,70,30,30,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1,2,1,1,1,2,2,1,2,2,1,6,1,4,2,2,5,2,6,2,4,4,4,4,4,3,4,4,5,3,4,3,4,3,4,3,4,50,50,50,50,50
"42",1.18107232057697,0.994959602818439,1,86,2,-2,1,3,1,2,-9,4,5,99,2,0,85,0,70,15,50,1,1,1,1,3,1,3,4,6,6,2,2,4,3,1,4,7,6,2,7,1,2,2,1,-1,1,2,2,2,2,2,8,7,1,0,95,0,75,0,85,0,0,50,50,75,85,50,20,50,75,50,100,95,50,0,50,15,85,0,2,3,1,1,2,4,2,4,5,4,7,6,5,4,1,3,4,3,7,3,4,4,1,2,4,5,2,4,6,1,4,4,5,3,5,1,1,50,-9,50,100,50
"43",0.11000686968386,0.110274351122353,1,100,2,69,4,5,1,2,3,-1,1,3,1,70,0,65,5,65,45,3,1,2,1,4,2,3,2,4,6,2,4,4,1,1,3,6,2,2,7,1,1,4,-1,6,4,5,2,1,2,4,2,6,1,60,0,65,0,60,75,85,75,70,20,50,40,50,60,40,90,0,50,70,25,50,35,60,85,40,4,4,3,4,3,4,4,4,6,6,3,6,2,4,2,1,1,3,1,1,1,1,1,2,4,4,2,3,1,4,6,5,5,2,3,1,2,50,50,-9,40,50
"44",0.353186898163128,0.341306276612362,2,131,5,50,6,5,1,1,5,1,3,4,1,70,10,80,0,70,30,1,1,1,1,4,1,2,1,6,4,4,3,4,1,3,2,7,1,1,3,4,1,1,1,-1,3,5,4,1,1,3,3,7,1,70,25,70,15,70,50,70,70,70,70,60,35,85,60,-9,60,20,95,85,80,40,30,85,40,85,4,2,3,3,2,1,3,-2,4,5,3,6,2,4,4,1,1,4,2,1,1,1,2,3,1,1,1,1,1,3,2,4,4,1,4,1,1,90,85,70,30,75
"45",0.549964835057877,0.496793992637974,2,94,11,52,1,2,1,1,1,-1,5,3,1,70,50,70,50,60,70,1,2,3,3,4,3,2,3,4,4,4,2,2,3,1,4,4,4,4,4,1,3,3,-1,4,6,1,4,4,4,4,8,4,3,-9,50,40,50,60,50,50,50,40,50,60,50,30,50,40,60,50,50,60,0,60,60,60,50,50,2,5,2,1,3,7,5,1,5,5,3,4,3,4,2,2,4,3,4,3,2,4,4,3,4,3,2,4,4,4,4,3,3,3,3,3,3,50,50,40,50,50
"46",0.714053910867157,0.66044059079727,2,127,11,59,1,2,1,1,4,-1,5,7,2,0,85,15,85,30,85,1,3,1,1,5,3,4,3,7,6,2,2,4,3,1,4,4,4,6,7,1,4,5,1,-1,2,2,2,2,2,2,2,6,1,60,85,50,85,70,85,60,60,60,50,70,60,70,70,70,85,85,70,85,-9,50,70,-9,70,50,2,5,1,1,1,3,4,3,4,5,5,4,1,5,2,3,2,3,2,3,4,4,1,3,4,3,1,7,2,3,4,5,3,3,5,1,1,70,60,60,15,70
"47",0.46773832180577,0.431565867736932,1,98,12,42,1,5,1,2,5,-1,2,4,1,70,0,50,50,60,30,3,3,5,3,3,3,4,1,4,6,4,2,3,4,4,1,4,1,1,1,1,1,1,-1,1,7,6,7,4,6,6,8,4,1,85,0,0,50,70,-9,70,50,50,50,15,30,100,30,70,40,0,70,70,70,70,50,70,70,70,2,2,3,2,1,3,2,1,2,2,5,6,2,6,3,1,1,4,1,1,1,1,4,3,4,2,1,4,2,4,3,2,2,2,2,2,2,70,70,-9,50,70
"48",0.575339635863321,0.570102099907085,1,98,2,-2,1,5,1,1,5,-1,1,1,1,70,0,85,15,70,0,1,1,2,1,1,2,1,1,2,1,4,4,4,4,2,2,7,1,1,7,1,1,3,-1,4,7,6,7,1,7,1,5,1,1,85,0,-9,2,85,15,85,85,70,50,15,15,70,60,85,-9,15,85,60,60,70,15,70,60,85,3,2,4,4,1,1,2,2,2,5,4,2,1,1,2,1,1,5,1,1,1,1,1,3,4,2,1,1,1,3,4,4,5,1,3,1,5,85,85,85,70,85
"49",0.135263568780966,0.147561534967516,2,121,10,41,1,5,1,2,3,1,1,2,1,70,0,60,15,70,15,1,1,4,3,1,2,1,1,7,1,5,4,1,4,1,7,7,1,1,1,4,1,1,-1,1,7,6,7,3,7,1,5,1,1,70,0,70,5,60,20,80,70,90,10,20,15,75,30,50,50,0,85,50,75,80,25,70,50,90,3,2,4,4,1,2,4,3,5,5,3,7,1,4,2,1,1,5,1,1,1,3,2,3,1,1,1,1,1,3,4,5,5,1,3,1,1,70,70,60,40,60
